Date,Time,Subject,Experiment,Tcnt,Cued,FlightTm,ResponseTm,Outcome,RfPosX,RfPosY,RfPrefOri,RfSize,FixSpotShape,FixSpotColor,FixSpotSize,FixSpotFixWin,FixSpotWaitTm,RingPosX,RingPosY,RingSize,RingWeight,CueRingDelta,BaseRingDelta,RingFlashTm,RingWaitTm,GaborOffset,GaborTF,GaborSF,GaborContrast,GaborSize,GaborOri,GaborFixWinSize,GaborWaitTm,TargPosX,TargPosY,TargChange,TargNewOri,Dis1PosX,Dis1PosY,Dis2PosX,Dis2PosY,Dis3PosX,Dis3PosY,ResponseWin,RewardDur,VPixx2ScreenDis,Screen2MonkeyDis,EyeCam2MonkeyDis
2025_08_13,15:52:02:320,dingo,AttendGrat,78,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.475385,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.433921,-1.586649,7.347281,6,-84,-7.347281,-1.586649,1.586649,-7.347281,7.347281,1.586649,0.4,0.151,60,25,18
2025_08_13,15:52:11:746,dingo,AttendGrat,79,1,0.0658071,0.2270882,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.072769,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.64761,-1.586649,7.347281,48,-42,-7.347281,-1.586649,1.586649,-7.347281,7.347281,1.586649,0.4,0.151,60,25,18
2025_08_13,15:52:19:035,dingo,AttendGrat,80,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9014922,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.377744,7.071644,-2.547911,48,-82,-2.547911,-7.071644,-7.071644,2.547911,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:52:27:827,dingo,AttendGrat,81,1,0.05836105,0.2435882,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9029004,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,3.243065,7.071644,-2.547911,24,-106,-7.071644,2.547911,-2.547911,-7.071644,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:52:35:712,dingo,AttendGrat,82,1,0.06510305,0.2937305,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.35987,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.045695,-0.5,-7.5,24,-46,0.5,7.5,7.5,-0.5,-7.5,0.5,0.4,0.151,60,25,18
2025_08_13,15:52:42:772,dingo,AttendGrat,83,1,0.05293107,0.3271792,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.41466,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.762207,-1.538932,-7.357424,12,-78,1.538932,7.357424,-7.357424,1.538932,7.357424,-1.538932,0.4,0.151,60,25,18
2025_08_13,15:52:49:968,dingo,AttendGrat,84,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.332278,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.293553,7.357424,-1.538932,12,-58,-1.538932,-7.357424,-7.357424,1.538932,1.538932,7.357424,0.4,0.151,60,25,18
2025_08_13,15:52:59:772,dingo,AttendGrat,85,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.134781,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.613084,-2.547911,-7.071644,12,-98,2.547911,7.071644,-7.071644,2.547911,7.071644,-2.547911,0.4,0.151,60,25,18
2025_08_13,15:53:09:209,dingo,AttendGrat,86,1,0.04765916,0.2790391,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.258169,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.850077,-2.547911,-7.071644,48,-62,2.547911,7.071644,7.071644,-2.547911,-7.071644,2.547911,0.4,0.151,60,25,18
2025_08_13,15:53:16:010,dingo,AttendGrat,87,1,0.05543685,0.2770946,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8627907,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.76407,7.496597,0.5486642,48,-82,-7.496597,-0.5486642,-0.5486642,7.496597,0.5486642,-7.496597,0.4,0.151,60,25,18
2025_08_13,15:53:33:707,dingo,AttendGrat,89,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.003057,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.366656,-0.5486642,7.496597,6,-104,0.5486642,-7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.151,60,25,18
2025_08_13,15:53:42:454,dingo,AttendGrat,90,1,0.06078696,0.2270656,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.088985,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.100562,-0.5486642,7.496597,48,-62,0.5486642,-7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.151,60,25,18
2025_08_13,15:53:49:498,dingo,AttendGrat,91,1,0.0479219,0.260694,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8883073,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.55875,-7.5,0.5,24,-66,7.5,-0.5,-0.5,-7.5,0.5,7.5,0.4,0.151,60,25,18
2025_08_13,15:53:58:233,dingo,AttendGrat,93,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8886128,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.365952,1.538932,7.357424,0,-130,-7.357424,1.538932,-1.538932,-7.357424,7.357424,-1.538932,0.4,0.151,60,25,18
2025_08_13,15:54:03:686,dingo,AttendGrat,94,1,0.04785705,0.2771769,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8215756,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.966711,1.538932,7.357424,48,-82,-1.538932,-7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.151,60,25,18
2025_08_13,15:54:09:927,dingo,AttendGrat,95,1,0.05571985,0.2769198,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.013177,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.428998,-7.071644,2.547911,48,-42,7.071644,-2.547911,-2.547911,-7.071644,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:54:16:139,dingo,AttendGrat,96,1,0.06046224,0.2270553,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.28832,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.688353,-1.586649,7.347281,48,-22,7.347281,1.586649,-7.347281,-1.586649,1.586649,-7.347281,0.4,0.151,60,25,18
2025_08_13,15:54:22:634,dingo,AttendGrat,97,1,0.05066013,0.2772884,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.272931,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.47029,7.5,-0.5,24,-106,0.5,7.5,-7.5,0.5,-0.5,-7.5,0.4,0.151,60,25,18
2025_08_13,15:54:29:501,dingo,AttendGrat,98,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.21992,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.346946,7.5,-0.5,12,-58,-0.5,-7.5,-7.5,0.5,0.5,7.5,0.4,0.151,60,25,18
2025_08_13,15:54:39:253,dingo,AttendGrat,99,1,0.03976822,0.3601668,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.017261,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.137974,2.547911,7.071644,12,-58,7.071644,-2.547911,-2.547911,-7.071644,-7.071644,2.547911,0.4,0.151,60,25,18
2025_08_13,15:54:45:997,dingo,AttendGrat,100,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.381904,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.974946,7.347281,1.586649,0,-70,-7.347281,-1.586649,1.586649,-7.347281,-1.586649,7.347281,0.4,0.151,60,25,18
2025_08_13,15:54:52:511,dingo,AttendGrat,101,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.963103,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.853421,7.347281,1.586649,24,-46,-7.347281,-1.586649,1.586649,-7.347281,-1.586649,7.347281,0.4,0.151,60,25,18
2025_08_13,15:55:03:337,dingo,AttendGrat,102,1,0.05525303,0.3773417,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.489263,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.370448,7.347281,1.586649,12,-58,-1.586649,7.347281,-7.347281,-1.586649,1.586649,-7.347281,0.4,0.151,60,25,18
2025_08_13,15:55:11:634,dingo,AttendGrat,103,1,0.05669117,0.260653,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.176449,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.410041,-7.496597,-0.5486642,24,-66,-0.5486642,7.496597,0.5486642,-7.496597,7.496597,0.5486642,0.4,0.151,60,25,18
2025_08_13,15:55:18:737,dingo,AttendGrat,104,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.10615,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.179253,0.5486642,-7.496597,12,-58,-7.496597,-0.5486642,7.496597,0.5486642,-0.5486642,7.496597,0.4,0.151,60,25,18
2025_08_13,15:55:29:906,dingo,AttendGrat,105,1,0.06166291,0.3269494,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8168041,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.446039,0.5486642,-7.496597,48,-22,-7.496597,-0.5486642,7.496597,0.5486642,-0.5486642,7.496597,0.4,0.151,60,25,18
2025_08_13,15:55:35:855,dingo,AttendGrat,106,1,0.06111217,0.2771442,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.263533,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.471336,-7.357424,1.538932,6,-124,1.538932,7.357424,-1.538932,-7.357424,7.357424,-1.538932,0.4,0.151,60,25,18
2025_08_13,15:55:42:036,dingo,AttendGrat,107,1,0.05965614,0.2939575,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.976261,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.219181,-0.5,-7.5,12,-58,-7.5,0.5,7.5,-0.5,0.5,7.5,0.4,0.151,60,25,18
2025_08_13,15:55:48:931,dingo,AttendGrat,108,0,0.05230284,0.2771962,False,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.396696,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,3.017652,-2.547911,-7.071644,0,-90,-7.071644,2.547911,7.071644,-2.547911,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:56:01:733,dingo,AttendGrat,109,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.313806,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.268387,-2.547911,-7.071644,6,-84,-7.071644,2.547911,7.071644,-2.547911,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:56:10:835,dingo,AttendGrat,110,1,0.05118895,0.2437882,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.818108,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.262932,0.5,7.5,48,-62,-0.5,-7.5,-7.5,0.5,7.5,-0.5,0.4,0.151,60,25,18
2025_08_13,15:56:17:539,dingo,AttendGrat,111,1,0.05746412,0.2606366,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.092546,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.476769,-2.547911,-7.071644,12,-58,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:56:23:613,dingo,AttendGrat,112,1,0.03158498,0.2770762,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7653102,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.261275,7.071644,-2.547911,48,-22,-2.547911,-7.071644,-7.071644,2.547911,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:56:29:091,dingo,AttendGrat,113,1,0.04726386,0.2606177,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9804604,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.382169,7.357424,-1.538932,24,-46,1.538932,7.357424,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.151,60,25,18
2025_08_13,15:56:35:003,dingo,AttendGrat,114,1,,2.974359,Early,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8437428,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.107561,-7.347281,-1.586649,48,-62,-1.586649,7.347281,1.586649,-7.347281,7.347281,1.586649,0.4,0.151,60,25,18
2025_08_13,15:56:43:598,dingo,AttendGrat,115,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.227993,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.512346,-7.347281,-1.586649,12,-98,-1.586649,7.347281,7.347281,1.586649,1.586649,-7.347281,0.4,0.151,60,25,18
2025_08_13,15:56:53:035,dingo,AttendGrat,116,1,0.06572104,0.245918,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.128929,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.385883,-7.347281,-1.586649,48,-62,-1.586649,7.347281,7.347281,1.586649,1.586649,-7.347281,0.4,0.151,60,25,18
2025_08_13,15:56:59:120,dingo,AttendGrat,117,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7904822,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.91743,1.586649,-7.347281,6,-104,-1.586649,7.347281,-7.347281,-1.586649,7.347281,1.586649,0.4,0.151,60,25,18
2025_08_13,15:57:09:271,dingo,AttendGrat,118,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.336648,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.638641,1.586649,-7.347281,0,-110,-1.586649,7.347281,-7.347281,-1.586649,7.347281,1.586649,0.4,0.151,60,25,18
2025_08_13,15:57:16:098,dingo,AttendGrat,119,1,0.03567004,0.2603977,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9963179,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.548822,1.586649,-7.347281,24,-86,7.347281,1.586649,-1.586649,7.347281,-7.347281,-1.586649,0.4,0.151,60,25,18
2025_08_13,15:57:22:950,dingo,AttendGrat,120,1,0.04052901,0.2768366,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8962294,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.639798,-1.538932,-7.357424,24,-86,1.538932,7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.151,60,25,18
2025_08_13,15:57:29:286,dingo,AttendGrat,121,0,0.05128217,0.2605481,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.282557,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.806687,1.538932,7.357424,12,-118,-1.538932,-7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.151,60,25,18
2025_08_13,15:57:36:024,dingo,AttendGrat,122,1,0.06073403,0.2602541,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.007201,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.498428,-2.547911,-7.071644,12,-58,2.547911,7.071644,-7.071644,2.547911,7.071644,-2.547911,0.4,0.151,60,25,18
2025_08_13,15:57:42:825,dingo,AttendGrat,123,1,0.03441215,0.2102475,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.896226,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.130121,0.5,7.5,24,-46,-7.5,0.5,-0.5,-7.5,7.5,-0.5,0.4,0.151,60,25,18
2025_08_13,15:57:50:642,dingo,AttendGrat,124,1,0.07288408,0.2934651,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9462386,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.70774,-7.071644,2.547911,48,-82,2.547911,7.071644,-2.547911,-7.071644,7.071644,-2.547911,0.4,0.151,60,25,18
2025_08_13,15:57:58:473,dingo,AttendGrat,125,1,0.05604792,0.1936641,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.191198,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.909784,7.071644,-2.547911,48,-42,-2.547911,-7.071644,-7.071644,2.547911,2.547911,7.071644,0.4,0.151,60,25,18
2025_08_13,15:58:06:634,dingo,AttendGrat,126,0,0.05646396,0.2773302,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.114289,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.332751,-7.496597,-0.5486642,12,-58,7.496597,0.5486642,0.5486642,-7.496597,-0.5486642,7.496597,0.4,0.151,60,25,18
2025_08_13,15:58:12:967,dingo,AttendGrat,127,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9479884,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.364696,7.357424,-1.538932,24,-86,-1.538932,-7.357424,-7.357424,1.538932,1.538932,7.357424,0.4,0.152,60,25,18
2025_08_13,15:58:21:813,dingo,AttendGrat,128,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9401811,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.64086,7.357424,-1.538932,0,-110,1.538932,7.357424,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.152,60,25,18
2025_08_13,15:58:39:370,dingo,AttendGrat,130,1,0.07775497,0.2272363,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8795505,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.284841,7.357424,-1.538932,48,-62,-7.357424,1.538932,1.538932,7.357424,-1.538932,-7.357424,0.4,0.152,60,25,18
2025_08_13,15:58:46:213,dingo,AttendGrat,131,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.449849,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.722777,-1.586649,7.347281,6,-104,-7.347281,-1.586649,7.347281,1.586649,1.586649,-7.347281,0.4,0.152,60,25,18
2025_08_13,15:58:56:309,dingo,AttendGrat,132,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.398453,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.503771,-1.586649,7.347281,12,-98,1.586649,-7.347281,7.347281,1.586649,-7.347281,-1.586649,0.4,0.152,60,25,18
2025_08_13,15:59:05:801,dingo,AttendGrat,133,1,0.05161095,0.2439249,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.364976,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.476961,-1.586649,7.347281,24,-86,7.347281,1.586649,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.152,60,25,18
2025_08_13,15:59:12:195,dingo,AttendGrat,134,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8638323,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.535683,-0.5,-7.5,48,-82,-7.5,0.5,7.5,-0.5,0.5,7.5,0.4,0.152,60,25,18
2025_08_13,15:59:21:242,dingo,AttendGrat,135,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7999707,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.273969,-0.5,-7.5,0,-130,0.5,7.5,7.5,-0.5,-7.5,0.5,0.4,0.152,60,25,18
2025_08_13,15:59:26:878,dingo,AttendGrat,136,1,0.064152,0.2934382,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.069983,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.754032,-0.5,-7.5,48,-82,0.5,7.5,7.5,-0.5,-7.5,0.5,0.4,0.152,60,25,18
2025_08_13,15:59:33:611,dingo,AttendGrat,137,1,0.07219005,0.226886,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.844162,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.61033,-7.496597,-0.5486642,48,-62,7.496597,0.5486642,-0.5486642,7.496597,0.5486642,-7.496597,0.4,0.152,60,25,18
2025_08_13,15:59:40:663,dingo,AttendGrat,138,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.125203,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.359582,7.5,-0.5,12,-78,-7.5,0.5,-0.5,-7.5,0.5,7.5,0.4,0.152,60,25,18
2025_08_13,15:59:50:616,dingo,AttendGrat,139,1,0.06165695,0.2769434,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.345683,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.674715,7.5,-0.5,24,-66,-7.5,0.5,-0.5,-7.5,0.5,7.5,0.4,0.152,60,25,18
2025_08_13,15:59:57:226,dingo,AttendGrat,140,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.35533,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.472811,0.5486642,-7.496597,12,-58,-0.5486642,7.496597,7.496597,0.5486642,-7.496597,-0.5486642,0.4,0.152,60,25,18
2025_08_13,16:00:07:458,dingo,AttendGrat,141,1,0.06054688,0.2102051,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8586154,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.856937,0.5486642,-7.496597,48,-22,7.496597,0.5486642,-0.5486642,7.496597,-7.496597,-0.5486642,0.4,0.152,60,25,18
2025_08_13,16:00:14:726,dingo,AttendGrat,142,0,0.06123805,0.2766726,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8163595,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.243337,2.547911,7.071644,24,-106,-7.071644,2.547911,-2.547911,-7.071644,7.071644,-2.547911,0.4,0.152,60,25,18
2025_08_13,16:00:21:404,dingo,AttendGrat,143,0,0.03943014,0.260108,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8391064,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.153238,0.5486642,-7.496597,24,-106,-0.5486642,7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.152,60,25,18
2025_08_13,16:00:27:863,dingo,AttendGrat,144,1,0.03989196,0.2434089,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7950097,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.747011,2.547911,7.071644,48,-62,7.071644,-2.547911,-7.071644,2.547911,-2.547911,-7.071644,0.4,0.152,60,25,18
2025_08_13,16:00:33:839,dingo,AttendGrat,145,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.140093,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.977658,-0.5486642,7.496597,24,-106,7.496597,0.5486642,-7.496597,-0.5486642,0.5486642,-7.496597,0.4,0.152,60,25,18
2025_08_13,16:00:43:362,dingo,AttendGrat,146,1,0.05517793,0.2436602,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7666459,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.780212,-0.5486642,7.496597,12,-118,0.5486642,-7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.152,60,25,18
2025_08_13,16:00:49:669,dingo,AttendGrat,147,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8030654,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.310309,7.347281,1.586649,6,-64,-7.347281,-1.586649,-1.586649,7.347281,1.586649,-7.347281,0.4,0.152,60,25,18
2025_08_13,16:00:58:125,dingo,AttendGrat,148,1,0.04867506,0.2437785,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.494001,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.381849,7.347281,1.586649,24,-46,-1.586649,7.347281,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.152,60,25,18
2025_08_13,16:01:04:776,dingo,AttendGrat,149,1,0.07119417,0.2435374,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.081051,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.071851,-7.357424,1.538932,12,-58,-1.538932,-7.357424,7.357424,-1.538932,1.538932,7.357424,0.4,0.152,60,25,18
2025_08_13,16:01:11:187,dingo,AttendGrat,150,1,0.05634689,0.2602456,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.135437,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.304893,-7.347281,-1.586649,12,-58,7.347281,1.586649,1.586649,-7.347281,-1.586649,7.347281,0.4,0.152,60,25,18
